price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,drive,type,state
4000,2008.0,toyota,scion tc,good,4 cylinders,gas,103000.0,automatic,fwd,unknown,ca
24000,2007.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,136000.0,automatic,4wd,pickup,pa
44997,2018.0,toyota,"tacoma trd off-road full ads coil over adjustable resivoirs kit* koning ultra light 17""wheels*bfg ko2 tires*trd off road*camburg upper control arms*trd pro grill & roof rack*nav*tech pkg*",unknown,6 cylinders,gas,25053.0,automatic,4wd,pickup,ca
15998,2013.0,ram,1500,unknown,unknown,gas,166960.0,automatic,fwd,pickup,fl
26590,2019.0,acura,tlx 3.5 sedan 4d,good,6 cylinders,gas,30604.0,other,fwd,sedan,fl
26915,2017.0,toyota,rav4 hybrid,unknown,4 cylinders,hybrid,28692.0,automatic,4wd,SUV,tx
8999,2013.0,ford,c-max hybrid,good,4 cylinders,gas,152801.0,automatic,fwd,hatchback,mo
54999,2017.0,unknown,2017,unknown,unknown,diesel,103000.0,automatic,unknown,unknown,mt
27900,2014.0,ram,3500,unknown,8 cylinders,gas,66788.0,automatic,rwd,pickup,ms
4995,2004.0,gmc,yukon denali,unknown,8 cylinders,gas,221000.0,automatic,unknown,SUV,id
17888,2013.0,chevrolet,suburban,unknown,unknown,other,132528.0,automatic,rwd,SUV,fl
15659,2017.0,jeep,renegade,unknown,4 cylinders,gas,74384.0,automatic,fwd,SUV,tn
10900,2012.0,audi,a5,excellent,4 cylinders,gas,93000.0,automatic,fwd,convertible,ia
33590,2014.0,toyota,tundra crewmax sr5 pickup,good,unknown,other,55251.0,other,unknown,pickup,tx
67995,2017.0,ford,f-250,unknown,unknown,other,104583.0,automatic,4wd,pickup,tx
3600,2001.0,toyota,camry le,unknown,unknown,gas,93000.0,automatic,unknown,unknown,fl
21990,2008.0,ford,super duty f-350 srw,good,8 cylinders,gas,72658.0,automatic,4wd,unknown,in
3500,1995.0,ram,2500 v10,unknown,unknown,gas,142000.0,automatic,unknown,unknown,ok
10495,2013.0,hyundai,veloster,good,4 cylinders,gas,20846.0,automatic,fwd,coupe,ny
27995,2014.0,ford,f-150,unknown,unknown,other,79275.0,automatic,4wd,pickup,nh
42995,2016.0,ford,f-150 xlt supercrew ecoboost 3.5l premium,unknown,6 cylinders,gas,65676.0,automatic,4wd,pickup,co
13995,2013.0,infiniti,jx35,excellent,6 cylinders,gas,130345.0,automatic,unknown,other,ct
38990,2018.0,lexus,is 350 sedan 4d,good,6 cylinders,gas,10729.0,other,unknown,sedan,il
13996,2015.0,kia,sorento,unknown,unknown,gas,95955.0,automatic,fwd,other,fl
7000,2013.0,chrysler,town and country tourin,good,6 cylinders,gas,115905.0,automatic,fwd,mini-van,tx
17991,2016.0,nissan,rogue,unknown,4 cylinders,gas,60694.0,automatic,4wd,wagon,tn
4995,2007.0,saturn,vue,like new,6 cylinders,gas,124000.0,automatic,fwd,SUV,oh
316,2011.0,chevrolet,silverado 1500,unknown,8 cylinders,gas,127677.0,automatic,rwd,pickup,il
11987,2014.0,toyota,corolla,unknown,unknown,gas,102705.0,automatic,fwd,sedan,ca
11900,2018.0,toyota,corolla im,unknown,unknown,gas,70803.0,automatic,fwd,hatchback,fl
14795,2014.0,honda,cr-v,unknown,4 cylinders,gas,116079.0,automatic,unknown,SUV,tn
24990,2018.0,gmc,canyon extended cab pickup,good,unknown,other,32329.0,other,unknown,pickup,al
4495,2008.0,buick,lucerne,good,6 cylinders,gas,132309.0,automatic,unknown,sedan,mi
33995,2015.0,ford,f-150,unknown,6 cylinders,gas,97580.0,automatic,4wd,truck,id
15999,2004.0,ford,f-350 super duty xlt,unknown,8 cylinders,diesel,199806.0,automatic,4wd,truck,co
10798,2014.0,ford,fusion,unknown,4 cylinders,gas,141584.0,automatic,fwd,sedan,tn
26995,2017.0,chevrolet,silverado 1500,unknown,unknown,gas,133908.0,automatic,unknown,unknown,mi
28000,2015.0,jeep,wrangler,unknown,unknown,gas,102499.0,automatic,4wd,SUV,dc
3488,2004.0,toyota,corolla s,excellent,4 cylinders,gas,140000.0,automatic,fwd,sedan,il
20990,2018.0,mitsubishi,outlander phev gt,good,unknown,other,36773.0,other,4wd,other,ca
10497,2005.0,gmc,canyon,unknown,5 cylinders,gas,117144.0,automatic,rwd,truck,fl
15495,2018.0,chevrolet,trax,excellent,4 cylinders,gas,27317.0,automatic,fwd,wagon,mi
34944,2015.0,chevrolet,silverado 1500,unknown,unknown,gas,91271.0,automatic,4wd,pickup,ok
8295,2013.0,ford,escape sel,unknown,unknown,gas,115587.0,automatic,unknown,unknown,il
5995,2008.0,pontiac,g6,like new,6 cylinders,gas,105277.0,automatic,fwd,sedan,nj
25500,2008.0,unknown,isuzu npr hd,unknown,unknown,diesel,115100.0,automatic,unknown,unknown,fl
7600,2004.0,toyota,tacoma,unknown,unknown,gas,139654.0,manual,unknown,unknown,ca
8500,2009.0,bmw,128ic,excellent,6 cylinders,gas,93300.0,automatic,rwd,convertible,or
48995,2017.0,chevrolet,corvette,unknown,8 cylinders,gas,43290.0,automatic,rwd,other,md
15988,2018.0,toyota,corolla,unknown,4 cylinders,gas,60929.0,other,fwd,sedan,md
6900,2013.0,kia,soul,good,4 cylinders,gas,138000.0,automatic,fwd,wagon,fl
3995,2005.0,ford,explorer xlt,good,unknown,gas,207293.0,automatic,4wd,unknown,mn
10499,2012.0,chrysler,town & country,excellent,6 cylinders,gas,95573.0,automatic,fwd,mini-van,nj
11500,2007.0,toyota,4runner,excellent,6 cylinders,gas,173859.0,automatic,rwd,SUV,ms
10880,2016.0,dodge,dart,unknown,4 cylinders,gas,99022.0,manual,fwd,sedan,wa
9950,2012.0,infiniti,g37x awd luxury car,unknown,unknown,gas,150470.0,automatic,unknown,unknown,wi
17950,2018.0,hyundai,tucson,good,unknown,gas,89305.0,automatic,fwd,wagon,fl
59999,2016.0,ram,3500,unknown,6 cylinders,diesel,92931.0,automatic,4wd,truck,or
15295,2013.0,cadillac,xts platinum,unknown,unknown,gas,78000.0,automatic,unknown,unknown,fl
49990,2020.0,cadillac,xt5 sport suv 4d,good,6 cylinders,gas,4322.0,other,unknown,other,ca
14995,2019.0,kia,forte fe,excellent,4 cylinders,gas,30633.0,automatic,fwd,sedan,ks
24986,2012.0,toyota,tacoma,unknown,6 cylinders,gas,20335.0,automatic,4wd,truck,oh
27990,2014.0,toyota,tacoma access cab pickup,good,unknown,other,17805.0,other,unknown,pickup,va
32990,2019.0,ram,1500 classic quad cab,good,6 cylinders,gas,3991.0,other,unknown,pickup,tx
27172,2014.0,jeep,wrangler unlimited,unknown,6 cylinders,gas,112128.0,automatic,4wd,SUV,co
54951,2018.0,ram,2500 4x4,like new,6 cylinders,diesel,40000.0,automatic,4wd,unknown,ok
3995,2009.0,chevrolet,cobalt,unknown,unknown,gas,154546.0,manual,unknown,unknown,mi
12999,2009.0,gmc,yukon denali,excellent,8 cylinders,gas,157587.0,automatic,4wd,SUV,co
34500,2017.0,chevrolet,silverado 2500hd lt,excellent,6 cylinders,gas,63000.0,automatic,4wd,truck,ia
13995,2015.0,subaru,outback 2.5i limited,good,4 cylinders,gas,161809.0,automatic,4wd,wagon,or
6950,2009.0,honda,fit,excellent,4 cylinders,gas,145499.0,manual,fwd,sedan,tx
21990,2016.0,acura,tlx,unknown,unknown,gas,56526.0,automatic,fwd,sedan,or
23590,2018.0,infiniti,q50 2.0t pure sedan 4d,good,unknown,other,36070.0,other,rwd,sedan,tx
8995,2013.0,hyundai,elantra coupe,unknown,4 cylinders,gas,119500.0,manual,fwd,coupe,co
33629,2017.0,ford,f-150,excellent,unknown,gas,38186.0,automatic,4wd,pickup,wi
8498,2004.0,dodge,dakota,good,8 cylinders,gas,141833.0,automatic,rwd,unknown,ga
52049,2020.0,gmc,sierra 1500,unknown,unknown,gas,32872.0,automatic,4wd,pickup,ok
14800,2015.0,subaru,xv crosstrek 2.0i premium,excellent,4 cylinders,gas,74000.0,manual,4wd,hatchback,ny
576,2017.0,ram,3500 tradesmancrew cab,excellent,6 cylinders,diesel,105794.0,automatic,4wd,truck,fl
6500,2010.0,cadillac,dts,good,unknown,gas,130000.0,automatic,unknown,sedan,pa
41990,2018.0,bmw,x5 xdrive50i sport utility,good,8 cylinders,gas,42896.0,automatic,unknown,other,mi
10900,2018.0,nissan,versa note,excellent,4 cylinders,gas,32418.0,automatic,fwd,hatchback,ca
29999,1998.0,bmw,m3,excellent,6 cylinders,gas,92.0,manual,rwd,coupe,ny
48900,2018.0,chevrolet,silverado 2500 hd ltz,like new,8 cylinders,diesel,43034.0,automatic,4wd,truck,ky
34990,2017.0,chevrolet,silverado 1500 crew,good,unknown,other,30559.0,other,4wd,pickup,in
39590,2020.0,honda,passport elite sport,good,6 cylinders,gas,7122.0,other,unknown,SUV,ct
7950,2012.0,chevrolet,cruze,unknown,unknown,gas,181685.0,automatic,unknown,sedan,nm
6995,2008.0,toyota,corolla le,excellent,4 cylinders,gas,114000.0,automatic,rwd,sedan,ca
41590,2020.0,cadillac,ct5 premium luxury,good,unknown,gas,1011.0,automatic,unknown,sedan,ca
8400,2011.0,volkswagen,jetta,unknown,5 cylinders,gas,71000.0,automatic,fwd,wagon,ca
5500,2002.0,chevrolet,trailblazer lt,good,6 cylinders,gas,132336.0,automatic,4wd,SUV,fl
37988,2017.0,mercedes-benz,gls gls 450,excellent,6 cylinders,gas,62501.0,automatic,4wd,SUV,ca
5999,2011.0,unknown,Suzuki SX4,excellent,4 cylinders,gas,150795.0,automatic,fwd,sedan,nj
20999,2014.0,ford,f-150 super cab xlt,good,8 cylinders,gas,114622.0,automatic,4wd,truck,ca
28990,2019.0,ford,ranger supercab xl pickup,good,unknown,other,18341.0,other,unknown,pickup,ga
1000,2000.0,unknown,All models,salvage,other,gas,100000.0,automatic,unknown,other,ma
16590,2016.0,jeep,renegade sport suv 4d,good,unknown,gas,35835.0,other,4wd,other,nc
23221,2018.0,subaru,forester,unknown,unknown,gas,33310.0,automatic,unknown,SUV,vt
18590,2014.0,bmw,2 series 228i coupe 2d,good,unknown,gas,49370.0,other,rwd,coupe,nc
1600,2005.0,gmc,unknown,unknown,unknown,gas,52536.0,automatic,unknown,unknown,ny
31900,2011.0,chevrolet,camaro,excellent,8 cylinders,gas,12209.0,automatic,rwd,convertible,ny
24999,2007.0,ram,3500,excellent,6 cylinders,diesel,185251.0,automatic,4wd,pickup,ca
25990,2019.0,dodge,grand caravan passenger se,good,6 cylinders,gas,28.0,other,fwd,van,ri
16795,2013.0,mercedes-benz,e-class,excellent,unknown,gas,95445.0,automatic,4wd,sedan,wi
23990,2011.0,jeep,wrangler unlimited,good,6 cylinders,gas,108670.0,automatic,4wd,SUV,ks
42599,2017.0,dodge,charger,excellent,8 cylinders,gas,38191.0,automatic,rwd,sedan,az
39900,1999.0,pontiac,trans am ws6,excellent,8 cylinders,gas,3800.0,automatic,rwd,convertible,ok
11500,2003.0,ford,f-250 super duty,good,8 cylinders,diesel,240000.0,automatic,4wd,pickup,oh
13995,2005.0,jeep,wrangler,excellent,unknown,gas,154256.0,manual,4wd,SUV,mn
33905,2019.0,volkswagen,atlas,unknown,6 cylinders,gas,31240.0,automatic,fwd,SUV,tx
39990,2019.0,unknown,Genesis G70 3.3T Advanced Sedan,good,unknown,other,11717.0,other,rwd,sedan,pa
39590,2020.0,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,1419.0,other,rwd,coupe,oh
32990,2019.0,mazda,cx-5,unknown,unknown,gas,12573.0,automatic,4wd,wagon,or
6380,2013.0,kia,optima,unknown,4 cylinders,gas,193254.0,automatic,fwd,sedan,al
39590,2018.0,toyota,4runner limited sport,good,6 cylinders,gas,34199.0,other,4wd,other,in
31788,2015.0,chevrolet,silverado 1500 lt,unknown,8 cylinders,gas,78704.0,automatic,unknown,truck,ks
34990,2016.0,gmc,canyon crew cab sle pickup,good,6 cylinders,gas,34425.0,other,4wd,pickup,wi
16500,2002.0,chevrolet,silverado 2500hd,like new,unknown,diesel,134000.0,automatic,unknown,pickup,mn
24590,2015.0,lexus,gs 350 sedan 4d,good,6 cylinders,gas,50252.0,automatic,rwd,sedan,ca
19999,2016.0,ram,1500,excellent,8 cylinders,gas,59143.0,automatic,rwd,truck,tx
17240,2014.0,chevrolet,express passenger,unknown,8 cylinders,gas,69634.0,automatic,rwd,van,al
49990,2015.0,ford,super duty f-550 drw,good,8 cylinders,diesel,152701.0,automatic,4wd,truck,oh
2595,2003.0,ford,f-150,excellent,8 cylinders,gas,149055.0,automatic,4wd,pickup,nc
36500,2014.0,unknown,international prostar,like new,6 cylinders,diesel,300000.0,manual,unknown,truck,fl
7500,2009.0,ford,ranger,good,6 cylinders,gas,280000.0,automatic,4wd,truck,or
6995,2011.0,chevrolet,malibu lt,excellent,6 cylinders,gas,125560.0,automatic,fwd,sedan,pa
6500,2007.0,ford,e-450,unknown,unknown,gas,190000.0,automatic,unknown,unknown,nd
25590,2015.0,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290.0,other,unknown,pickup,ga
7995,2016.0,dodge,grand caravan sxt,good,3 cylinders,gas,161649.0,automatic,fwd,mini-van,mt
2950,2003.0,honda,accord,unknown,unknown,gas,145000.0,automatic,unknown,unknown,md
3150,1998.0,mercury,mountaineer,good,8 cylinders,gas,157500.0,automatic,4wd,SUV,ny
11000,2016.0,honda,civic ex-l coupe,fair,4 cylinders,gas,50000.0,automatic,unknown,coupe,ca
13988,2010.0,chevrolet,camaro,like new,6 cylinders,gas,70000.0,automatic,rwd,coupe,ok
19990,2013.0,bmw,3 series 335i sedan 4d,good,unknown,gas,79396.0,other,rwd,sedan,ca
36800,2017.0,gmc,canyon,unknown,unknown,gas,39083.0,automatic,4wd,pickup,ca
5995,2008.0,mazda,cx-7,unknown,unknown,gas,89610.0,automatic,unknown,unknown,ma
5995,2007.0,ford,edge,excellent,6 cylinders,gas,152403.0,automatic,4wd,unknown,vt
35990,2021.0,jeep,wrangler sport suv 2d,good,6 cylinders,gas,2600.0,other,4wd,other,ca
34988,2015.0,cadillac,escalade esv,unknown,8 cylinders,gas,90324.0,automatic,4wd,SUV,mi
9000,2005.0,ford,f-150,excellent,8 cylinders,gas,149874.0,automatic,rwd,truck,ca
39590,2019.0,unknown,Genesis G70 3.3T Dynamic Edition,good,6 cylinders,gas,25399.0,other,unknown,sedan,oh
7500,2004.0,chevrolet,tahoe,unknown,unknown,gas,179000.0,automatic,unknown,unknown,tn
6995,2011.0,chevrolet,silverado 1500,unknown,unknown,gas,151162.0,automatic,unknown,unknown,mi
6995,2004.0,lexus,es 330,good,6 cylinders,gas,171162.0,automatic,rwd,sedan,tx
29995,2015.0,gmc,sierra 3500hd,unknown,8 cylinders,diesel,155792.0,automatic,4wd,pickup,ak
26995,2017.0,nissan,nv,good,6 cylinders,gas,52491.0,automatic,rwd,van,az
4999,2005.0,ford,focus ses,excellent,4 cylinders,gas,170358.0,manual,unknown,sedan,ca
14995,2014.0,cadillac,ats 2.5l luxury,unknown,4 cylinders,gas,87113.0,automatic,rwd,sedan,az
8500,2009.0,honda,cr-v,unknown,unknown,gas,110000.0,automatic,unknown,unknown,ny
11988,2014.0,toyota,corolla,unknown,unknown,gas,71454.0,unknown,fwd,sedan,ca
5699,2002.0,mazda,protege5,unknown,4 cylinders,gas,105226.0,manual,fwd,wagon,wa
8900,2006.0,ford,f350 xl,unknown,unknown,gas,179000.0,automatic,unknown,unknown,tn
348,2016.0,subaru,wrx,unknown,4 cylinders,gas,49530.0,manual,4wd,sedan,or
17995,2015.0,toyota,rav4,unknown,unknown,gas,18880.0,automatic,4wd,SUV,oh
39935,2021.0,chevrolet,colorado,unknown,unknown,gas,3546.0,automatic,4wd,unknown,nc
10550,2014.0,subaru,outback awd,unknown,4 cylinders,gas,69066.0,automatic,4wd,wagon,ut
3500,2006.0,toyota,corolla s,good,4 cylinders,gas,199000.0,automatic,fwd,sedan,oh
10500,2002.0,ford,mustang gt,excellent,8 cylinders,gas,53000.0,automatic,rwd,coupe,in
5990,2001.0,dodge,dakota,unknown,unknown,gas,212186.0,automatic,unknown,unknown,wa
16990,2011.0,gmc,sierra 1500 regular cab work,good,6 cylinders,gas,39219.0,other,unknown,pickup,pa
18500,2018.0,chevrolet,cruze,unknown,4 cylinders,gas,18950.0,automatic,fwd,sedan,ca
34394,2019.0,ford,ranger lariat,good,unknown,other,1954.0,automatic,rwd,pickup,ca
11500,2009.0,bmw,328xi,excellent,6 cylinders,gas,168000.0,automatic,4wd,coupe,wa
24590,2018.0,volkswagen,golf gti s hatchback,good,unknown,other,15028.0,other,fwd,sedan,il
22990,2016.0,ford,econoline commercial cutaway,good,8 cylinders,gas,181410.0,automatic,rwd,truck,vt
19987,2015.0,jeep,cherokee,unknown,unknown,gas,46370.0,automatic,4wd,SUV,wa
44900,2019.0,toyota,tacoma trd off road 4dr,unknown,unknown,gas,14914.0,automatic,4wd,unknown,or
4500,2000.0,unknown,Cadilllac Eldorado,unknown,unknown,gas,88000.0,automatic,unknown,unknown,wi
55999,2020.0,gmc,lifted sierra 1500 elevation,unknown,unknown,gas,27340.0,automatic,4wd,truck,wa
5800,2008.0,dodge,nitro r/t,good,6 cylinders,gas,176000.0,automatic,rwd,SUV,mt
22990,2016.0,chevrolet,express 3500 box truck,excellent,8 cylinders,gas,90000.0,automatic,unknown,unknown,nh
2999,2002.0,honda,civic,like new,4 cylinders,gas,154003.0,automatic,fwd,sedan,wi
44990,2012.0,ford,super duty f-550 drw,good,8 cylinders,diesel,52307.0,automatic,4wd,truck,tn
23500,2015.0,toyota,tacoma,like new,6 cylinders,gas,146000.0,manual,unknown,unknown,mn
27999,2015.0,ford,f-250 crew cab xl 4x4,unknown,8 cylinders,gas,135497.0,automatic,4wd,pickup,dc
6900,2004.0,chevrolet,silverado,excellent,8 cylinders,gas,190000.0,automatic,unknown,unknown,id
10500,2006.0,ram,2500,good,unknown,gas,168386.0,automatic,4wd,truck,md
4988,2010.0,volkswagen,new beetle - new tires - leather and heated seats,excellent,5 cylinders,gas,88361.0,automatic,fwd,coupe,ca
13000,2016.0,ford,edge,like new,4 cylinders,gas,99000.0,automatic,4wd,SUV,mi
44995,2017.0,rover,discovery,unknown,unknown,gas,39049.0,automatic,unknown,unknown,tx
4995,2002.0,chevrolet,trailblazer,good,6 cylinders,gas,138082.0,automatic,4wd,other,ny
37990,2016.0,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,9704.0,other,rwd,coupe,nj
7995,2010.0,subaru,forester x se,excellent,4 cylinders,gas,144000.0,automatic,4wd,SUV,me
15455,2015.0,nissan,murano,unknown,unknown,gas,128289.0,automatic,4wd,SUV,mi
17590,2012.0,infiniti,g g37x sedan 4d,good,unknown,other,88714.0,automatic,unknown,sedan,va
69999,2018.0,ram,deisel cummins 3500,unknown,unknown,diesel,32299.0,automatic,4wd,truck,wa
16448,2019.0,toyota,corolla,unknown,4 cylinders,gas,42316.0,automatic,fwd,sedan,tn
5900,2009.0,lincoln,mks awd,good,6 cylinders,gas,150000.0,automatic,4wd,unknown,oh
17490,2015.0,subaru,impreza,like new,4 cylinders,gas,12600.0,automatic,4wd,sedan,ny
15500,2013.0,ford,explorer xlt 4wd,excellent,6 cylinders,gas,122000.0,automatic,4wd,SUV,mn
12500,2007.0,subaru,impreza wrx sti limited,good,4 cylinders,gas,127000.0,manual,4wd,sedan,in
1950,1995.0,ford,escape,good,6 cylinders,gas,96000.0,automatic,rwd,truck,pa
31995,2017.0,ford,f350 super duty,unknown,unknown,gas,129634.0,automatic,unknown,unknown,ga
17000,2004.0,ford,excursion limited 4x4,good,8 cylinders,diesel,206000.0,automatic,4wd,SUV,wa
12995,2013.0,cadillac,ats,excellent,6 cylinders,gas,116581.0,automatic,unknown,sedan,ia
16800,2014.0,ford,explorer xlt,excellent,6 cylinders,gas,84444.0,automatic,unknown,unknown,ct
21900,2016.0,dodge,grand caravan sxt wheelch,unknown,6 cylinders,gas,66702.0,automatic,fwd,van,or
19418,2019.0,nissan,nv200,unknown,4 cylinders,gas,17037.0,automatic,fwd,van,ga
655,2019.0,toyota,4runner,unknown,6 cylinders,gas,21117.0,automatic,4wd,SUV,or
10000,2013.0,acura,rdx- awd,good,6 cylinders,gas,172000.0,automatic,4wd,SUV,nc
25988,2017.0,ford,f-150,like new,unknown,gas,155722.0,automatic,unknown,unknown,tx
6495,2008.0,ford,escape xlt,unknown,unknown,gas,115000.0,automatic,unknown,unknown,pa
36990,2017.0,ford,f150 supercrew cab xlt,good,6 cylinders,other,15443.0,automatic,4wd,pickup,sc
17590,2018.0,ford,ecosport se sport utility,good,unknown,gas,21294.0,other,fwd,hatchback,ri
10995,2012.0,hyundai,genesis coupe,excellent,unknown,gas,95000.0,automatic,rwd,coupe,nh
30990,2020.0,jeep,grand cherokee,unknown,unknown,other,23328.0,automatic,unknown,unknown,la
39500,2019.0,honda,civic type-r,like new,4 cylinders,gas,9500.0,manual,fwd,hatchback,mi
14995,2014.0,ford,explorer,unknown,unknown,gas,125058.0,automatic,unknown,unknown,mi
3995,2001.0,infiniti,qx4,unknown,6 cylinders,gas,100949.0,automatic,4wd,SUV,oh
15500,2014.0,ford,e350 super duty,unknown,unknown,gas,133519.0,automatic,unknown,van,ga
10888,2012.0,honda,civic,unknown,unknown,gas,88361.0,automatic,unknown,sedan,nc
5995,2013.0,chevrolet,equinox,unknown,4 cylinders,gas,179000.0,automatic,fwd,unknown,ks
8995,2013.0,toyota,corolla,excellent,4 cylinders,gas,124446.0,automatic,fwd,unknown,va
20990,2010.0,ram,2500,good,8 cylinders,gas,121850.0,automatic,4wd,truck,tn
12300,2009.0,ford,f-150 xlt,unknown,8 cylinders,gas,100814.0,automatic,4wd,truck,mi
5900,2013.0,chrysler,200,good,6 cylinders,gas,135000.0,automatic,fwd,unknown,oh
26500,2004.0,jeep,wrangler,unknown,6 cylinders,gas,84000.0,other,4wd,SUV,fl
6995,2007.0,ford,expedition el,unknown,unknown,gas,191736.0,other,unknown,unknown,or
44499,2016.0,ford,f-350 super duty,unknown,8 cylinders,diesel,140859.0,automatic,4wd,truck,co
5995,2008.0,unknown,caddilac srx,good,6 cylinders,gas,137300.0,automatic,unknown,unknown,oh
31990,2017.0,bmw,3 series 340i sedan 4d,good,unknown,gas,19366.0,automatic,rwd,sedan,al
35960,2018.0,ram,pickup 1500,unknown,8 cylinders,gas,100016.0,automatic,4wd,pickup,co
18800,2015.0,gmc,acadia,excellent,6 cylinders,gas,54521.0,automatic,fwd,SUV,in
7995,2006.0,nissan,xterra,good,unknown,gas,63692.0,automatic,4wd,SUV,il
12990,2012.0,hyundai,accent se hatchback 4d,good,unknown,gas,30835.0,automatic,fwd,hatchback,ca
34900,2015.0,ford,f-150,unknown,unknown,gas,54867.0,automatic,4wd,pickup,ia
33507,2018.0,ford,explorer,unknown,unknown,gas,50012.0,automatic,4wd,unknown,ia
32990,2018.0,ford,f150 super cab xlt pickup,good,unknown,other,11360.0,other,unknown,pickup,mi
6200,2006.0,jeep,grand cherokee,excellent,6 cylinders,gas,150000.0,automatic,unknown,unknown,fl
15999,2016.0,jeep,renegade,unknown,unknown,gas,100020.0,automatic,unknown,SUV,ma
4999,2009.0,mazda,mazda6,like new,6 cylinders,gas,153646.0,automatic,fwd,sedan,wi
34981,2015.0,gmc,yukon denali,unknown,unknown,gas,117899.0,automatic,4wd,unknown,wa
6500,2007.0,jeep,commander 4wd,like new,8 cylinders,gas,179000.0,automatic,unknown,unknown,sc
12000,1990.0,ford,mustang,fair,8 cylinders,gas,300.0,manual,rwd,hatchback,wv
19995,2011.0,bmw,x6,unknown,unknown,gas,68504.0,automatic,unknown,SUV,va
4950,1990.0,chevrolet,silverado 1500,good,6 cylinders,gas,201378.0,automatic,unknown,unknown,tn
26995,2014.0,ford,f150,unknown,6 cylinders,gas,136797.0,unknown,unknown,pickup,mo
4650,2007.0,volvo,xc90,unknown,6 cylinders,gas,224866.0,automatic,4wd,SUV,co
14995,2009.0,ford,f-150,excellent,unknown,gas,165140.0,automatic,4wd,pickup,mn
33990,2020.0,infiniti,qx50 luxe sport utility,good,unknown,other,19042.0,other,unknown,hatchback,ca
37590,2018.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,20580.0,other,unknown,pickup,ca
10750,2013.0,mercedes-benz,e-class,unknown,unknown,gas,153442.0,automatic,unknown,other,tx
34590,2019.0,chevrolet,colorado crew cab z71,good,6 cylinders,gas,7711.0,other,unknown,pickup,ca
13000,2015.0,mazda,3,excellent,4 cylinders,gas,101791.0,automatic,fwd,hatchback,id
6980,2006.0,ram,1500,good,8 cylinders,gas,132223.0,manual,unknown,unknown,mn
5500,1997.0,honda,prelude,good,unknown,gas,154000.0,automatic,fwd,unknown,oh
3300,2006.0,nissan,murano,good,6 cylinders,gas,160000.0,automatic,4wd,SUV,wi
14799,2015.0,audi,a4,unknown,unknown,gas,81762.0,automatic,unknown,sedan,pa
54464,2019.0,chevrolet,silverado 2500,unknown,unknown,diesel,34195.0,automatic,unknown,unknown,tn
13988,2018.0,nissan,sentra,unknown,unknown,gas,38000.0,automatic,fwd,sedan,oh
13906,2016.0,chevrolet,cruze,unknown,4 cylinders,gas,33226.0,automatic,fwd,sedan,tx
6750,2008.0,audi,a3,excellent,4 cylinders,gas,79000.0,automatic,unknown,hatchback,ca
16990,2017.0,hyundai,santa fe sport utility,good,unknown,gas,68426.0,other,unknown,other,mi
7800,2007.0,pontiac,solstice gxp,excellent,4 cylinders,gas,72000.0,automatic,fwd,convertible,tx
2000,2003.0,bmw,745i,fair,unknown,gas,160000.0,automatic,unknown,sedan,mn
17498,2018.0,toyota,camry hybrid le sedan,excellent,4 cylinders,hybrid,21343.0,automatic,unknown,other,ca
10995,2017.0,kia,forte,unknown,unknown,gas,26084.0,automatic,unknown,unknown,nj
451,2020.0,ford,escape titanium,unknown,4 cylinders,gas,88361.0,automatic,4wd,SUV,or
10321,2011.0,subaru,impreza,unknown,4 cylinders,gas,92084.0,automatic,4wd,hatchback,or
22998,2017.0,ford,fusion,unknown,4 cylinders,gas,60235.0,automatic,4wd,sedan,mt
4991,2005.0,chrysler,pacifica,unknown,unknown,gas,237193.0,automatic,unknown,SUV,id
31995,2013.0,ram,2500 slt,excellent,6 cylinders,diesel,199495.0,automatic,4wd,truck,id
1000,1992.0,unknown,junk,new,unknown,other,150000.0,other,unknown,unknown,fl
9999,2011.0,mini,cooper s countryman all4,excellent,4 cylinders,gas,86304.0,automatic,4wd,wagon,tn
7499,2009.0,unknown,scion xb,excellent,4 cylinders,gas,171583.0,automatic,fwd,sedan,fl
24990,2019.0,nissan,frontier king cab s,good,unknown,gas,6380.0,other,fwd,pickup,ca
19485,2017.0,chrysler,pacifica,unknown,unknown,gas,106091.0,automatic,fwd,van,ar
29499,2014.0,mercedes-benz,cla-class,unknown,4 cylinders,gas,55254.0,automatic,unknown,sedan,nv
10495,2012.0,volkswagen,jetta sportwagen,unknown,4 cylinders,diesel,41267.0,automatic,fwd,wagon,fl
1995,2006.0,nissan,altima,excellent,4 cylinders,gas,156072.0,automatic,fwd,sedan,oh
38590,2019.0,ford,f150 supercrew cab xlt,good,unknown,other,77492.0,other,unknown,pickup,mi
15900,2015.0,honda,cr-v,unknown,unknown,gas,71600.0,automatic,unknown,unknown,nj
49900,2019.0,unknown,isuzu npr hd boxtruck,good,4 cylinders,diesel,62845.0,automatic,rwd,truck,ca
3500,1992.0,chevrolet,malibu,unknown,4 cylinders,gas,16666.0,automatic,rwd,unknown,tx
1100,1991.0,chevrolet,tracker,unknown,unknown,gas,90000.0,manual,unknown,unknown,wa
16999,2016.0,buick,encore w/ backup camera,unknown,4 cylinders,gas,33500.0,automatic,fwd,SUV,ca
